customer_id,tenure_days,merchant_category,preferred_payment_method,historical_success_rate,historical_failure_rate,velocity_24h,time_since_last_success_days
cust_100425,221,Edtech,card,0.1104,0.8896,0,23.92
cust_100426,86,Edtech,UPI,0.9653,0.0347,0,11.68
cust_100427,248,Financial Services,card,0.9575,0.0425,1,6.19
cust_100428,2,SaaS,UPI,0.7296,0.2704,2,5.13
cust_100429,194,Financial Services,UPI,0.8467,0.1533,0,13.21
cust_100430,115,Financial Services,UPI,0.9088,0.0912,0,15.32
cust_100431,97,E-commerce,UPI,0.7471,0.2529,1,13.69
cust_100432,28,Gaming,wallet,0.8486,0.1514,0,3.96
cust_100433,20,E-commerce,UPI,0.7978,0.2022,2,5.95
cust_100434,154,E-commerce,netbanking,0.741,0.259,0,4.97
cust_100435,64,E-commerce,card,0.7428,0.2572,0,9.67
cust_100436,53,SaaS,card,0.9164,0.0836,0,8.87
cust_100437,79,Financial Services,card,0.8578,0.1422,0,8.67
cust_100438,99,Gaming,card,0.9588,0.0412,0,11.28
cust_100439,197,Gaming,UPI,0.9762,0.0238,1,0.8
cust_100440,8,Edtech,UPI,0.8756,0.1244,1,15.54
cust_100441,88,E-commerce,UPI,0.8313,0.1687,0,3.98
cust_100442,69,Edtech,UPI,0.8656,0.1344,0,9.12
cust_100443,160,Edtech,wallet,0.7869,0.2131,1,5.47
cust_100444,122,Financial Services,card,0.2844,0.7156,0,20.27
cust_100445,220,Edtech,UPI,0.5321,0.4679,0,8.86
cust_100446,25,SaaS,UPI,0.842,0.158,0,0.27
cust_100447,3,Financial Services,netbanking,0.9672,0.0328,0,7.3
cust_100448,43,SaaS,netbanking,0.9267,0.0733,0,5.62
cust_100449,248,E-commerce,netbanking,0.8332,0.1668,0,16.23
cust_100450,74,E-commerce,UPI,0.8261,0.1739,0,0.84
cust_100451,157,Edtech,UPI,0.7236,0.2764,0,13.08
cust_100452,175,E-commerce,UPI,0.4538,0.5462,0,16.45
cust_100453,168,Financial Services,card,0.8707,0.1293,1,0.59
cust_100454,40,Edtech,UPI,0.7792,0.2208,0,23.67
cust_100455,35,Financial Services,UPI,0.8901,0.1099,1,14.99
cust_100456,9,SaaS,UPI,0.8812,0.1188,0,0.65
cust_100457,285,SaaS,UPI,0.8562,0.1438,0,5.29
cust_100458,52,Financial Services,netbanking,0.9026,0.0974,0,10.9
cust_100459,397,Gaming,card,0.7933,0.2067,1,5.43
cust_100460,37,Gaming,card,0.9567,0.0433,1,10.62
cust_100461,27,Edtech,card,0.8956,0.1044,0,35.76
cust_100462,113,Financial Services,UPI,0.4544,0.5456,0,16.64
cust_100463,31,SaaS,UPI,0.8055,0.1945,1,7.41
cust_100464,15,Edtech,netbanking,0.8876,0.1124,1,12.3
cust_100465,95,Gaming,UPI,0.4352,0.5648,0,21.63
cust_100466,22,Gaming,netbanking,0.8015,0.1985,1,6.2
cust_100467,64,E-commerce,card,0.7957,0.2043,0,0.64
cust_100468,87,Financial Services,netbanking,0.98,0.02,0,0.53
cust_100469,186,E-commerce,UPI,0.5222,0.4778,0,1.8
cust_100470,49,SaaS,card,0.8511,0.1489,0,2.29
cust_100471,253,Gaming,netbanking,0.2684,0.7316,1,21.0
cust_100472,504,Gaming,card,0.2884,0.7116,0,15.67
cust_100473,75,E-commerce,netbanking,0.894,0.106,0,6.89
cust_100474,14,Gaming,card,0.7464,0.2536,1,14.94
cust_100475,401,Financial Services,UPI,0.2821,0.7179,0,18.38
cust_100476,189,E-commerce,card,0.871,0.129,0,15.99
cust_100477,61,Financial Services,netbanking,0.767,0.233,0,1.72
cust_100478,143,Financial Services,card,0.7543,0.2457,0,19.46
cust_100479,284,Gaming,UPI,0.8293,0.1707,1,2.26
cust_100480,25,Edtech,netbanking,0.8408,0.1592,0,1.65
cust_100481,70,Financial Services,card,0.9287,0.0713,0,21.41
cust_100482,196,Gaming,card,0.225,0.775,1,56.42
cust_100483,133,Financial Services,card,0.8553,0.1447,0,21.36
cust_100484,67,SaaS,UPI,0.8445,0.1555,0,8.2
cust_100485,90,SaaS,card,0.9137,0.0863,1,13.15
cust_100486,25,Edtech,netbanking,0.8437,0.1563,1,12.39
cust_100487,46,Financial Services,UPI,0.5553,0.4447,1,4.43
cust_100488,82,Financial Services,netbanking,0.9605,0.0395,0,1.91
cust_100489,150,Financial Services,netbanking,0.351,0.649,0,17.74
cust_100490,19,E-commerce,UPI,0.7228,0.2772,0,13.82
cust_100491,127,E-commerce,card,0.5654,0.4346,0,18.42
cust_100492,77,Edtech,wallet,0.7385,0.2615,0,1.35
cust_100493,136,Edtech,UPI,0.8323,0.1677,1,1.92
cust_100494,233,E-commerce,UPI,0.8314,0.1686,1,10.3
cust_100495,143,Gaming,card,0.1396,0.8604,0,17.39
cust_100496,5,Edtech,UPI,0.7419,0.2581,0,27.86
cust_100497,246,Gaming,card,0.7311,0.2689,1,3.01
cust_100498,286,Edtech,card,0.7341,0.2659,0,1.18
cust_100499,72,E-commerce,UPI,0.9223,0.0777,1,4.79
cust_100500,452,Financial Services,UPI,0.5183,0.4817,0,0.43
cust_100501,162,Financial Services,netbanking,0.7046,0.2954,0,19.54
cust_100502,42,Gaming,netbanking,0.9012,0.0988,1,0.18
cust_100503,396,Edtech,card,0.8721,0.1279,0,17.68
cust_100504,40,E-commerce,netbanking,0.7524,0.2476,0,12.16
cust_100505,94,SaaS,UPI,0.801,0.199,0,0.12
cust_100506,76,Gaming,UPI,0.9202,0.0798,0,3.53
cust_100507,43,Gaming,card,0.8093,0.1907,0,23.32
cust_100508,230,Financial Services,card,0.2934,0.7066,0,37.28
cust_100509,25,Edtech,UPI,0.7045,0.2955,0,15.83
cust_100510,5,SaaS,card,0.9052,0.0948,2,0.66
cust_100511,214,SaaS,card,0.9059,0.0941,0,0.99
cust_100512,289,Edtech,card,0.2761,0.7239,2,22.29
cust_100513,68,Edtech,UPI,0.749,0.251,0,14.87
cust_100514,111,Financial Services,netbanking,0.834,0.166,0,9.34
cust_100515,120,E-commerce,card,0.7177,0.2823,1,7.18
cust_100516,14,Financial Services,UPI,0.2008,0.7992,0,25.56
cust_100517,361,E-commerce,card,0.7884,0.2116,1,10.05
cust_100518,9,Edtech,UPI,0.977,0.023,0,6.4
cust_100519,6,Gaming,UPI,0.7103,0.2897,0,35.59
cust_100520,49,E-commerce,UPI,0.9414,0.0586,0,9.44
cust_100521,40,SaaS,UPI,0.7929,0.2071,0,0.06
cust_100522,1,SaaS,UPI,0.8223,0.1777,0,1.14
cust_100523,50,Financial Services,netbanking,0.9505,0.0495,0,7.19
cust_100524,42,Financial Services,netbanking,0.7523,0.2477,0,0.91
cust_100525,116,Financial Services,UPI,0.9232,0.0768,0,7.08
cust_100526,249,Edtech,UPI,0.9036,0.0964,2,3.21
cust_100527,61,SaaS,UPI,0.9786,0.0214,0,23.82
cust_100528,151,E-commerce,card,0.7899,0.2101,0,17.36
cust_100529,373,SaaS,netbanking,0.7828,0.2172,0,10.12
cust_100530,7,Financial Services,UPI,0.8193,0.1807,0,9.26
cust_100531,140,Financial Services,UPI,0.7119,0.2881,0,6.09
cust_100532,56,Edtech,UPI,0.8218,0.1782,0,13.91
cust_100533,9,SaaS,UPI,0.4188,0.5812,0,43.43
cust_100534,133,Edtech,card,0.91,0.09,0,9.01
cust_100535,2,E-commerce,card,0.74,0.26,1,20.69
cust_100536,155,Gaming,UPI,0.8227,0.1773,1,7.63
cust_100537,19,E-commerce,UPI,0.4893,0.5107,0,18.5
cust_100538,80,Edtech,card,0.9659,0.0341,0,1.31
cust_100539,99,SaaS,UPI,0.8901,0.1099,1,18.68
cust_100540,142,Edtech,UPI,0.9137,0.0863,1,3.66
cust_100541,187,Gaming,UPI,0.2835,0.7165,1,34.49
cust_100542,299,Edtech,UPI,0.7699,0.2301,0,8.73
cust_100543,56,SaaS,card,0.193,0.807,1,19.69
cust_100544,22,Gaming,UPI,0.8573,0.1427,0,22.08
cust_100545,51,Edtech,UPI,0.8971,0.1029,0,10.38
cust_100546,122,E-commerce,UPI,0.78,0.22,0,5.27
cust_100547,45,Financial Services,card,0.738,0.262,0,4.53
cust_100548,30,SaaS,wallet,0.9516,0.0484,0,11.66
cust_100549,19,Financial Services,UPI,0.9269,0.0731,0,7.04
cust_100550,399,Edtech,UPI,0.8987,0.1013,0,0.31
cust_100551,59,Gaming,UPI,0.9496,0.0504,0,14.11
cust_100552,74,E-commerce,UPI,0.9597,0.0403,1,31.22
cust_100553,46,E-commerce,netbanking,0.8425,0.1575,0,17.53
cust_100554,497,SaaS,UPI,0.9218,0.0782,1,4.87
cust_100555,50,E-commerce,card,0.7074,0.2926,0,8.07
cust_100556,94,Gaming,card,0.8309,0.1691,1,3.6
cust_100557,37,Gaming,UPI,0.5421,0.4579,0,4.19
cust_100558,38,SaaS,wallet,0.9799,0.0201,0,4.27
cust_100559,105,Financial Services,UPI,0.9154,0.0846,0,9.84
cust_100560,81,Gaming,UPI,0.5862,0.4138,2,8.43
cust_100561,117,SaaS,UPI,0.8904,0.1096,0,0.4
cust_100562,78,Edtech,card,0.5145,0.4855,0,33.25
cust_100563,289,Gaming,card,0.7509,0.2491,0,20.4
cust_100564,17,E-commerce,card,0.955,0.045,0,15.81
cust_100565,39,SaaS,netbanking,0.8451,0.1549,1,6.21
cust_100566,476,Edtech,UPI,0.7903,0.2097,1,4.71
cust_100567,41,E-commerce,UPI,0.9635,0.0365,1,7.16
cust_100568,82,Edtech,card,0.7702,0.2298,2,17.57
cust_100569,174,Gaming,card,0.875,0.125,1,1.16
cust_100570,231,Gaming,UPI,0.8407,0.1593,2,21.5
cust_100571,72,E-commerce,card,0.8626,0.1374,0,26.09
cust_100572,3,E-commerce,UPI,0.9018,0.0982,1,11.79
cust_100573,18,Gaming,UPI,0.9587,0.0413,0,16.32
cust_100574,40,SaaS,UPI,0.7079,0.2921,1,61.29
cust_100575,136,SaaS,netbanking,0.9159,0.0841,0,0.14
cust_100576,161,Edtech,netbanking,0.9147,0.0853,1,14.0
cust_100577,176,Financial Services,card,0.7085,0.2915,1,9.51
cust_100578,12,Gaming,UPI,0.9679,0.0321,0,5.23
cust_100579,63,Financial Services,UPI,0.9261,0.0739,0,1.18
cust_100580,199,Financial Services,netbanking,0.7204,0.2796,0,31.04
cust_100581,89,SaaS,UPI,0.8164,0.1836,0,6.94
cust_100582,190,Financial Services,card,0.8699,0.1301,0,0.76
cust_100583,62,Edtech,UPI,0.7894,0.2106,0,3.3
cust_100584,196,Edtech,netbanking,0.7366,0.2634,0,23.66
cust_100585,47,Edtech,UPI,0.7297,0.2703,0,10.23
cust_100586,464,E-commerce,card,0.7749,0.2251,0,10.44
cust_100587,16,E-commerce,netbanking,0.1253,0.8747,0,20.97
cust_100588,106,Financial Services,card,0.8171,0.1829,0,11.48
cust_100589,34,E-commerce,card,0.9615,0.0385,1,8.04
cust_100590,89,Edtech,UPI,0.7446,0.2554,1,6.87
cust_100591,41,Gaming,UPI,0.9461,0.0539,0,0.56
cust_100592,166,Financial Services,UPI,0.5726,0.4274,0,7.16
cust_100593,6,Gaming,UPI,0.7674,0.2326,1,18.28
cust_100594,1,Gaming,UPI,0.7142,0.2858,1,1.07
cust_100595,54,Financial Services,UPI,0.936,0.064,1,15.56
cust_100596,267,Financial Services,UPI,0.7023,0.2977,1,33.26
cust_100597,12,SaaS,card,0.9471,0.0529,0,4.9
cust_100598,121,Edtech,card,0.8025,0.1975,0,1.83
cust_100599,150,Financial Services,card,0.3809,0.6191,3,18.54
cust_100600,14,Edtech,card,0.7206,0.2794,0,0.49
cust_100601,54,Gaming,wallet,0.854,0.146,0,5.67
cust_100602,74,Gaming,UPI,0.7333,0.2667,0,4.62
cust_100603,7,SaaS,card,0.9226,0.0774,0,17.27
cust_100604,228,Edtech,UPI,0.8024,0.1976,0,6.39
cust_100605,255,E-commerce,UPI,0.8426,0.1574,1,3.5
cust_100606,18,Gaming,card,0.1195,0.8805,1,25.35
cust_100607,61,Edtech,card,0.8454,0.1546,0,22.09
cust_100608,41,E-commerce,UPI,0.8443,0.1557,0,1.18
cust_100609,88,Edtech,UPI,0.7892,0.2108,1,4.77
cust_100610,50,Financial Services,UPI,0.907,0.093,0,5.34
cust_100611,82,Edtech,UPI,0.842,0.158,0,9.04
cust_100612,2,Gaming,UPI,0.8984,0.1016,1,11.32
cust_100613,45,Edtech,card,0.7047,0.2953,1,37.3
cust_100614,17,Edtech,UPI,0.9744,0.0256,1,1.28
cust_100615,38,Gaming,UPI,0.9517,0.0483,0,14.83
cust_100616,88,SaaS,UPI,0.7743,0.2257,0,0.01
cust_100617,43,Gaming,card,0.902,0.098,2,22.88
cust_100618,184,Gaming,card,0.8468,0.1532,0,5.08
cust_100619,44,Gaming,UPI,0.8065,0.1935,0,2.83
cust_100620,80,E-commerce,card,0.5741,0.4259,0,0.6
cust_100621,380,SaaS,netbanking,0.8235,0.1765,2,32.91
cust_100622,10,Financial Services,UPI,0.8933,0.1067,0,2.18
cust_100623,19,Financial Services,card,0.8712,0.1288,1,1.59
cust_100624,200,Financial Services,card,0.906,0.094,0,11.21
cust_100625,37,SaaS,UPI,0.8452,0.1548,1,6.35
cust_100626,266,Gaming,card,0.8854,0.1146,0,1.59
cust_100627,1,Gaming,card,0.9679,0.0321,0,1.44
cust_100628,381,Financial Services,card,0.7959,0.2041,0,6.94
cust_100629,137,Edtech,UPI,0.9429,0.0571,0,16.45
cust_100630,74,Edtech,card,0.7538,0.2462,0,0.45
cust_100631,22,E-commerce,UPI,0.7836,0.2164,0,0.51
cust_100632,223,Edtech,wallet,0.8974,0.1026,2,32.35
cust_100633,27,Financial Services,wallet,0.7977,0.2023,3,3.0
cust_100634,69,Edtech,card,0.8606,0.1394,0,9.74
cust_100635,477,Gaming,UPI,0.9744,0.0256,3,7.37
cust_100636,455,Edtech,card,0.9253,0.0747,0,6.48
cust_100637,153,Edtech,UPI,0.5777,0.4223,0,10.98
cust_100638,22,SaaS,card,0.8239,0.1761,1,0.12
cust_100639,2,Edtech,UPI,0.7599,0.2401,1,10.06
cust_100640,31,Gaming,UPI,0.8574,0.1426,1,1.0
cust_100641,68,Edtech,UPI,0.4078,0.5922,0,25.86
cust_100642,16,Gaming,UPI,0.7142,0.2858,0,25.2
cust_100643,600,Gaming,UPI,0.7652,0.2348,1,4.98
cust_100644,169,SaaS,netbanking,0.9009,0.0991,1,4.42
cust_100645,186,SaaS,UPI,0.7385,0.2615,0,4.44
cust_100646,129,Gaming,UPI,0.7442,0.2558,0,25.04
cust_100647,13,Financial Services,card,0.7558,0.2442,0,0.4
cust_100648,5,Edtech,UPI,0.8809,0.1191,1,30.05
cust_100649,105,SaaS,UPI,0.765,0.235,0,7.27
cust_100650,171,SaaS,UPI,0.749,0.251,0,22.45
cust_100651,352,E-commerce,netbanking,0.7102,0.2898,0,15.16
cust_100652,78,Financial Services,UPI,0.7522,0.2478,0,8.94
cust_100653,25,Edtech,UPI,0.7026,0.2974,1,0.74
cust_100654,9,Gaming,netbanking,0.96,0.04,0,5.27
cust_100655,200,Edtech,netbanking,0.9769,0.0231,0,11.83
cust_100656,177,Gaming,card,0.949,0.051,0,20.87
cust_100657,93,E-commerce,UPI,0.831,0.169,0,0.38
cust_100658,17,E-commerce,card,0.7926,0.2074,0,5.39
cust_100659,89,Financial Services,UPI,0.9012,0.0988,1,3.63
cust_100660,44,SaaS,UPI,0.9214,0.0786,0,13.07
cust_100661,409,Gaming,UPI,0.7541,0.2459,0,13.54
cust_100662,227,Gaming,UPI,0.9512,0.0488,0,3.93
cust_100663,150,Financial Services,netbanking,0.7243,0.2757,0,4.64
cust_100664,279,SaaS,netbanking,0.7394,0.2606,2,8.93
cust_100665,130,Edtech,UPI,0.7019,0.2981,0,12.36
cust_100666,22,Financial Services,card,0.9111,0.0889,0,30.41
cust_100667,6,Edtech,UPI,0.9024,0.0976,0,3.52
cust_100668,151,SaaS,card,0.8007,0.1993,0,7.21
cust_100669,86,E-commerce,UPI,0.1591,0.8409,2,27.53
cust_100670,75,Edtech,netbanking,0.8921,0.1079,1,19.78
cust_100671,39,Edtech,netbanking,0.8788,0.1212,0,4.24
cust_100672,50,Edtech,wallet,0.7618,0.2382,1,12.98
cust_100673,100,E-commerce,netbanking,0.8274,0.1726,0,4.79
cust_100674,22,Gaming,card,0.8965,0.1035,1,0.26
cust_100675,220,Financial Services,UPI,0.9246,0.0754,2,2.68
cust_100676,147,E-commerce,netbanking,0.8905,0.1095,0,34.12
cust_100677,7,Gaming,card,0.7229,0.2771,1,1.98
cust_100678,194,Financial Services,card,0.8013,0.1987,0,1.41
cust_100679,241,Gaming,UPI,0.5144,0.4856,0,3.43
cust_100680,247,Gaming,card,0.8503,0.1497,1,9.8
cust_100681,102,E-commerce,netbanking,0.8457,0.1543,1,11.21
cust_100682,7,SaaS,card,0.9007,0.0993,0,3.66
cust_100683,53,Financial Services,card,0.3552,0.6448,0,28.19
cust_100684,63,SaaS,UPI,0.8437,0.1563,1,5.67
cust_100685,139,Financial Services,UPI,0.8565,0.1435,0,4.68
cust_100686,347,Edtech,card,0.8109,0.1891,1,2.22
cust_100687,66,SaaS,card,0.8619,0.1381,0,3.26
cust_100688,39,SaaS,UPI,0.8961,0.1039,1,7.31
cust_100689,24,Gaming,wallet,0.9617,0.0383,0,5.17
cust_100690,161,SaaS,card,0.8322,0.1678,0,4.25
cust_100691,61,Edtech,UPI,0.9153,0.0847,0,6.6
cust_100692,38,Financial Services,UPI,0.9496,0.0504,0,34.59
cust_100693,112,Financial Services,UPI,0.9539,0.0461,0,30.25
cust_100694,43,Financial Services,UPI,0.5821,0.4179,0,9.77
cust_100695,126,Gaming,UPI,0.5301,0.4699,0,33.53
cust_100696,35,SaaS,card,0.8504,0.1496,1,3.75
cust_100697,38,Gaming,card,0.5894,0.4106,2,1.68
cust_100698,348,SaaS,card,0.974,0.026,1,8.86
cust_100699,145,Financial Services,card,0.8524,0.1476,0,0.16
cust_100700,105,Gaming,UPI,0.7643,0.2357,0,31.6
cust_100701,62,Financial Services,netbanking,0.7772,0.2228,0,11.16
cust_100702,453,SaaS,UPI,0.4301,0.5699,0,20.68
cust_100703,12,Gaming,card,0.9475,0.0525,1,2.99
cust_100704,69,SaaS,card,0.7188,0.2812,0,8.9
cust_100705,115,Gaming,card,0.3989,0.6011,0,27.52
cust_100706,12,SaaS,UPI,0.7124,0.2876,1,0.14
cust_100707,35,Financial Services,UPI,0.7608,0.2392,0,2.84
cust_100708,8,SaaS,UPI,0.5967,0.4033,1,11.17
cust_100709,11,E-commerce,wallet,0.9048,0.0952,2,26.99
cust_100710,95,Edtech,UPI,0.9163,0.0837,0,13.58
cust_100711,161,Edtech,card,0.9454,0.0546,0,4.64
cust_100712,305,Gaming,card,0.7841,0.2159,0,3.13
cust_100713,56,SaaS,netbanking,0.8657,0.1343,0,15.48
cust_100714,73,E-commerce,card,0.8196,0.1804,0,12.22
cust_100715,67,Financial Services,UPI,0.2722,0.7278,0,42.53
cust_100716,8,Financial Services,netbanking,0.7892,0.2108,0,5.87
cust_100717,3,Financial Services,UPI,0.784,0.216,0,0.58
cust_100718,82,E-commerce,netbanking,0.8326,0.1674,0,14.46
cust_100719,64,E-commerce,card,0.8981,0.1019,0,1.74
cust_100720,21,Financial Services,UPI,0.8575,0.1425,0,10.91
cust_100721,257,Financial Services,netbanking,0.7375,0.2625,1,3.41
cust_100722,45,E-commerce,UPI,0.7925,0.2075,0,7.67
cust_100723,53,SaaS,UPI,0.9372,0.0628,1,3.68
cust_100724,295,SaaS,wallet,0.9322,0.0678,0,4.38
cust_100725,85,SaaS,netbanking,0.8886,0.1114,1,4.99
cust_100726,97,Gaming,card,0.1364,0.8636,0,34.58
cust_100727,136,Gaming,netbanking,0.8565,0.1435,1,5.78
cust_100728,114,Financial Services,UPI,0.954,0.046,1,11.84
cust_100729,32,Edtech,UPI,0.7043,0.2957,0,0.02
cust_100730,153,E-commerce,card,0.7328,0.2672,0,1.76
cust_100731,11,Financial Services,UPI,0.8948,0.1052,0,22.15
cust_100732,34,E-commerce,UPI,0.767,0.233,0,2.51
cust_100733,88,Edtech,card,0.8066,0.1934,0,0.59
cust_100734,60,Gaming,UPI,0.7864,0.2136,0,32.15
cust_100735,115,Edtech,card,0.8392,0.1608,0,5.6
cust_100736,94,SaaS,card,0.9023,0.0977,1,6.93
cust_100737,64,Edtech,netbanking,0.8038,0.1962,0,7.6
cust_100738,15,Financial Services,card,0.532,0.468,0,4.11
cust_100739,19,E-commerce,card,0.3767,0.6233,0,19.97
cust_100740,272,Gaming,UPI,0.8169,0.1831,0,5.43
cust_100741,3,E-commerce,card,0.7644,0.2356,0,6.43
cust_100742,99,Gaming,card,0.8398,0.1602,1,0.1
cust_100743,155,Edtech,card,0.93,0.07,2,6.64
cust_100744,49,Financial Services,card,0.9052,0.0948,0,2.03
cust_100745,232,Edtech,netbanking,0.9017,0.0983,0,0.79
cust_100746,59,Financial Services,netbanking,0.949,0.051,1,0.69
cust_100747,252,SaaS,UPI,0.9349,0.0651,0,34.44
cust_100748,9,SaaS,card,0.8871,0.1129,0,4.71
cust_100749,196,SaaS,UPI,0.9359,0.0641,1,3.87
cust_100750,30,E-commerce,UPI,0.1755,0.8245,0,15.71
cust_100751,56,E-commerce,UPI,0.8045,0.1955,1,12.34
cust_100752,2,Gaming,UPI,0.9615,0.0385,0,6.62
cust_100753,1,Financial Services,netbanking,0.7044,0.2956,1,0.69
cust_100754,175,Gaming,card,0.7033,0.2967,1,16.25
cust_100755,88,Gaming,UPI,0.85,0.15,1,13.56
cust_100756,23,Edtech,UPI,0.5066,0.4934,1,23.88
cust_100757,171,Financial Services,card,0.9547,0.0453,0,21.99
cust_100758,104,SaaS,card,0.8468,0.1532,0,6.42
cust_100759,152,E-commerce,UPI,0.8474,0.1526,0,3.77
cust_100760,34,Edtech,UPI,0.8111,0.1889,0,23.84
cust_100761,85,Edtech,UPI,0.8285,0.1715,0,11.91
cust_100762,58,E-commerce,netbanking,0.7632,0.2368,0,15.91
cust_100763,39,SaaS,card,0.9403,0.0597,0,27.98
cust_100764,122,SaaS,UPI,0.2896,0.7104,0,17.12
cust_100765,143,Gaming,UPI,0.8783,0.1217,0,3.07
cust_100766,131,E-commerce,netbanking,0.5227,0.4773,1,2.08
cust_100767,12,Edtech,card,0.9402,0.0598,0,5.66
cust_100768,4,SaaS,UPI,0.9574,0.0426,0,21.14
cust_100769,34,E-commerce,card,0.9431,0.0569,0,10.99
cust_100770,47,Gaming,netbanking,0.713,0.287,1,23.12
cust_100771,668,SaaS,netbanking,0.7785,0.2215,1,8.6
cust_100772,9,Gaming,UPI,0.7092,0.2908,1,13.79
cust_100773,198,Edtech,netbanking,0.2036,0.7964,1,15.41
cust_100774,64,E-commerce,UPI,0.8996,0.1004,0,4.47
cust_100775,184,Financial Services,card,0.7838,0.2162,0,10.62
cust_100776,32,Gaming,UPI,0.9337,0.0663,1,14.37
cust_100777,5,Financial Services,netbanking,0.8514,0.1486,0,8.29
cust_100778,118,Financial Services,netbanking,0.7392,0.2608,0,8.7
cust_100779,562,SaaS,card,0.9728,0.0272,0,12.29
cust_100780,60,SaaS,UPI,0.2161,0.7839,0,41.34
cust_100781,318,SaaS,UPI,0.9153,0.0847,0,2.38
cust_100782,652,Gaming,wallet,0.9166,0.0834,0,16.32
cust_100783,151,SaaS,card,0.9194,0.0806,0,6.07
cust_100784,135,Financial Services,card,0.7996,0.2004,0,28.42
cust_100785,22,Financial Services,card,0.8903,0.1097,1,10.46
cust_100786,39,Financial Services,UPI,0.4093,0.5907,0,24.15
cust_100787,24,E-commerce,card,0.723,0.277,0,11.02
cust_100788,218,E-commerce,UPI,0.9195,0.0805,0,15.1
cust_100789,113,E-commerce,card,0.7887,0.2113,2,7.68
cust_100790,81,SaaS,UPI,0.5715,0.4285,0,8.5
cust_100791,39,Financial Services,netbanking,0.7755,0.2245,0,8.99
cust_100792,53,E-commerce,UPI,0.3155,0.6845,0,20.5
cust_100793,11,Gaming,card,0.8143,0.1857,2,2.37
cust_100794,239,SaaS,netbanking,0.3771,0.6229,0,28.37
cust_100795,41,Gaming,netbanking,0.7908,0.2092,1,22.77
cust_100796,117,Financial Services,wallet,0.3069,0.6931,0,33.8
cust_100797,8,SaaS,UPI,0.8567,0.1433,0,37.03
cust_100798,204,E-commerce,netbanking,0.7475,0.2525,1,4.87
cust_100799,9,Financial Services,UPI,0.7753,0.2247,0,6.33
cust_100800,38,Edtech,UPI,0.7177,0.2823,0,1.59
cust_100801,434,Financial Services,card,0.7839,0.2161,1,3.26
cust_100802,193,SaaS,UPI,0.9644,0.0356,0,2.65
cust_100803,17,Financial Services,UPI,0.7548,0.2452,0,11.21
cust_100804,8,SaaS,UPI,0.1034,0.8966,1,19.2
cust_100805,240,Financial Services,UPI,0.8737,0.1263,0,6.63
cust_100806,44,Edtech,card,0.8206,0.1794,1,8.69
cust_100807,85,Gaming,UPI,0.2603,0.7397,0,18.2
cust_100808,81,E-commerce,UPI,0.7497,0.2503,0,3.66
cust_100809,208,Financial Services,UPI,0.7816,0.2184,0,6.13
cust_100810,155,Financial Services,card,0.919,0.081,0,15.01
cust_100811,238,Edtech,UPI,0.9286,0.0714,0,18.33
cust_100812,547,Financial Services,netbanking,0.961,0.039,0,2.17
cust_100813,81,E-commerce,card,0.8528,0.1472,0,6.6
cust_100814,219,Gaming,UPI,0.4636,0.5364,1,18.98
cust_100815,73,E-commerce,card,0.7816,0.2184,0,2.19
cust_100816,364,SaaS,UPI,0.9228,0.0772,0,8.66
cust_100817,81,Financial Services,card,0.739,0.261,0,8.04
cust_100818,56,Edtech,card,0.8844,0.1156,0,8.46
cust_100819,25,Financial Services,UPI,0.7207,0.2793,0,2.02
cust_100820,210,Gaming,UPI,0.8122,0.1878,2,1.54
cust_100821,57,Gaming,card,0.9435,0.0565,0,0.91
cust_100822,98,Financial Services,netbanking,0.9214,0.0786,1,11.17
cust_100823,30,Edtech,UPI,0.9274,0.0726,1,3.06
cust_100824,1,Gaming,netbanking,0.7238,0.2762,1,13.87
cust_100825,20,E-commerce,UPI,0.7994,0.2006,0,0.98
cust_100826,80,Gaming,netbanking,0.5918,0.4082,0,3.45
cust_100827,28,Financial Services,UPI,0.7928,0.2072,1,6.28
cust_100828,172,Financial Services,UPI,0.1493,0.8507,0,20.62
cust_100829,110,E-commerce,wallet,0.8453,0.1547,1,17.58
cust_100830,23,Gaming,UPI,0.7619,0.2381,0,4.16
cust_100831,86,Edtech,card,0.9163,0.0837,1,6.96
cust_100832,7,Gaming,UPI,0.7422,0.2578,0,5.77
cust_100833,220,SaaS,UPI,0.7827,0.2173,0,5.96
cust_100834,33,SaaS,UPI,0.5703,0.4297,1,9.37
cust_100835,40,E-commerce,UPI,0.7961,0.2039,0,16.17
cust_100836,60,E-commerce,card,0.7975,0.2025,0,14.82
cust_100837,33,SaaS,card,0.8951,0.1049,0,26.47
cust_100838,59,Edtech,UPI,0.1223,0.8777,0,32.54
cust_100839,90,SaaS,card,0.2715,0.7285,0,19.23
cust_100840,4,SaaS,wallet,0.746,0.254,0,27.06
cust_100841,38,E-commerce,card,0.8545,0.1455,1,18.85
cust_100842,353,Edtech,netbanking,0.9684,0.0316,1,3.31
cust_100843,397,E-commerce,UPI,0.8763,0.1237,1,9.75
cust_100844,554,E-commerce,UPI,0.821,0.179,0,0.82
cust_100845,71,SaaS,UPI,0.9473,0.0527,0,17.99
cust_100846,329,Financial Services,UPI,0.8089,0.1911,0,26.4
cust_100847,8,E-commerce,UPI,0.9107,0.0893,0,9.04
cust_100848,20,SaaS,wallet,0.9239,0.0761,0,6.96
cust_100849,34,Gaming,UPI,0.7913,0.2087,0,13.91
cust_100850,169,Financial Services,card,0.4354,0.5646,2,15.57
